"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","moneypuck_team","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8474013,"Ian Cole","UTA","D","L",82,1,16,17,-2,66,0.01515,NA,1216.9268,1005.82,1320,-18,68,157,1451,-0.005,81,131,0.523,917,18,50,142,1052,0,67,135,0.534,0.511,0.076,0.911,1,16,0,"Cole",0,77,0.20731,0,0,20242025,0,1,"UTA",0.0121951219512195,0.195121951219512,0.207317073170732,0.804878048780488,131,135,"UTA",0.56,0.56,1.69,1.19,1.69,1.19,0.03,0,1.66,0.02,0,0,1.71,1.71,1.21,13.57,13.02,13.57,13.02,0.32,0.09,13.17,0.19,0,0,13.76,13.76,13.21,10.81,9.28,10.81,9.28,1.73,3.06,6.02,1.64,2.62,2.62,9.82,9.82,8.54,20.21,15.57,0,0,0.61,0.6,0,0,0,182,118,-0.69,11.88,2.76,0.591715976331361,55.6603773584906,"Normal","Cold Shooter",0,1,0,0
8474034,"Patrick Maroon","CHI","L","L",68,5,14,19,-13,73,0.06849,0.46153,692.3823,625.48,758,-36,7,-127,630,0.009,-99,-128,0.453,570,-23,-2,-107,454,0.011,-91,-116,0.443,0.462,0.08,0.914,4,18,1,"Maroon",0,97,0.27941,1,1,20242025,0,0,"CHI",0.0735294117647059,0.205882352941176,0.279411764705882,1.07352941176471,-128,-116,"CHI",0.22,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.81,0.81,0.81,0.04,0.16,0.61,0.08,0,0,0.89,0.89,0.89,2.94,2.92,2.94,2.92,0.2,0.15,2.6,0.11,0,0,3.05,3.05,3.02,8.86,11.87,0,0,0.46,0.44,0,0,0,68,81,NA,NA,-2.13,NA,21.6,"No Data","No Data",NA,NA,NA,NA
8474037,"James van Riemsdyk","CBJ","L","L",71,16,20,36,-4,85,0.18823,0.3,743.9718,679.18,817,-28,-13,-20,785,0.008,9,-32,0.49,587,-8,-31,-17,560,0.004,12,-27,0.488,0.485,0.121,0.887,15,34,2,"van Riemsdyk",0,23,0.50704,1,2,20242025,0,0,"CBJ",0.225352112676056,0.28169014084507,0.507042253521127,1.19718309859155,-32,-27,"CBJ",0.52,0.46,1.3,1.29,1.3,1.29,0,0.16,1.15,0.06,0.62,0.25,1.11,1.11,1.1,4.83,4.19,4.83,4.19,0.95,0.92,2.95,0.8,1.28,1.28,4.34,4.34,3.85,4.38,4.36,4.38,4.36,0.23,0.09,4.07,0.13,0,0,4.51,4.51,4.48,8.84,10.51,0,0,0.55,0.55,1,1,0,101,84,14.7,3.53,0.45,12.3076923076923,52.442996742671,"Very Lucky","Hot Shooter",1,0,1,0
8474090,"Brendan Smith","DAL","D","L",32,1,5,6,-9,27,0.03703,NA,792.5312,727.93,388,-21,22,22,393,0,4,5,0.503,295,-23,3,6,276,-0.02,1,-19,0.483,0.475,0.077,0.888,0,5,0,"Smith",0,33,0.1875,0,0,20242025,1,1,"DAL",0.03125,0.15625,0.1875,0.84375,5,-19,"DAL",0.71,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0.23,0.23,0.07,0.16,0,0.03,0,0,0.27,0.27,0.27,0.1,0.09,0.1,0.09,0.1,0,0,0.04,0,0,0.14,0.14,0.13,0.93,3.95,0,0,0.35,0.21,0,0,0,14,26,NA,NA,0.13,NA,69.6969696969697,"No Data","No Data",NA,NA,NA,NA
8474102,"David Perron","OTT","L","R",49,11,8,19,-6,80,0.1375,0.36363,837.4897,700.91,521,-23,74,7,550,0.028,-22,29,0.513,378,-10,49,3,401,0.03,-16,23,0.514,0.506,0.085,0.901,7,13,2,"Perron",0,16,0.38775,4,6,20242025,0,0,"OTT",0.224489795918367,0.163265306122449,0.387755102040816,1.63265306122449,29,23,"OTT",0.39,0.63,0.35,0.25,0.35,0.25,0,0.13,0.22,0.05,0,0.22,0.17,0.17,0.14,2.46,2.25,2.46,2.25,0.39,0.63,1.44,0.42,0.83,0.83,2.05,2.05,1.89,3.78,3.67,3.78,3.67,0.15,0.46,3.17,0.25,0,0.05,3.98,3.98,3.84,10.28,5.94,0,0,0.54,0.53,0,0,0,71,60,10.65,2.11,-1.32,31.4285714285714,39.4230769230769,"Very Lucky","Hot Shooter",1,0,1,0
8474141,"Patrick Kane","DET","R","L",72,21,38,59,-16,175,0.12,0.38461,1078.7638,844.75,1021,-30,6,10,964,-0.003,-33,-57,0.485,742,-18,0,22,707,0.009,-17,-35,0.487,0.539,0.075,0.933,9,30,6,"Kane",2,12,0.81944,12,29,20242025,0,0,"DET",0.291666666666667,0.527777777777778,0.819444444444444,2.43055555555556,-57,-35,"DET",0.38,0.57,3.23,2.37,3.23,2.37,0.38,1.13,1.72,0.48,0.29,0.72,2.98,2.98,2.26,12.26,9.53,12.26,9.53,1.42,3.67,7.18,1.61,2.81,3.24,10.63,10.63,8.61,19.79,18.74,19.79,18.74,0.71,0.96,18.12,0.58,1.14,1.14,19.24,19.24,18.28,16.11,11.91,0.04,0.01,0.42,0.47,2,2,2,84,118,17.77,9.03,-7.53,6.5015479876161,38.2527301092044,"Very Lucky","Hot Shooter",1,0,1,0
8474145,"Robert Bortuzzo","UTA","D","R",17,0,2,2,-2,8,0,NA,657.1764,566.82,137,-16,13,8,145,-0.004,11,8,0.514,89,-3,10,15,110,0.029,14,21,0.552,0.622,0.043,0.916,0,2,0,"Bortuzzo",0,22,0.11764,0,0,20242025,0,0,"UTA",0,0.117647058823529,0.117647058823529,0.470588235294118,8,21,"UTA",0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.4,0.48,0.4,0.01,0.47,0,0.09,0,0,0.56,0.56,0.46,0.97,1.21,0,0,0.23,0.26,0,0,0,5,17,NA,NA,-0.48,NA,0,"No Data","No Data",NA,NA,NA,NA
8474149,"Evgenii Dadonov","DAL","R","L",96,21,23,44,-2,139,0.15107,NA,793.1354,726.73,1178,-115,51,-11,1092,-0.014,-22,-86,0.481,852,-85,17,-41,755,-0.016,-29,-97,0.469,0.476,0.116,0.895,16,37,2,"Dadonov",0,12,0.45833,5,7,20242025,0,0,"DAL",0.21875,0.239583333333333,0.458333333333333,1.44791666666667,-86,-97,"DAL",0.55,0.53,2.75,2.71,2.75,2.71,0.01,0.09,2.65,0.07,0.66,0,2.82,2.82,2.78,5.01,4.32,5.01,4.32,0.39,0.37,4.25,0.37,0.84,0.84,4.54,4.54,4.23,4.07,3.91,4.07,3.91,0.48,0.58,3.01,0.35,0.3,0.3,4.12,4.12,3.94,12.83,11.3,0,0,0.51,0.49,0,0,0,84,81,18.25,2.26,0.94,7.63636363636364,55.1762114537445,"Very Lucky","Hot Shooter",1,0,1,0
8474150,"Mikael Backlund","CGY","C","L",76,15,17,32,4,175,0.08571,0.48415,1124.2105,829.53,1008,-23,98,104,1136,0.021,53,128,0.529,695,17,53,80,800,0.031,35,105,0.535,0.382,0.066,0.937,13,25,3,"Backlund",0,32,0.42105,1,6,20242025,1,1,"CGY",0.197368421052632,0.223684210526316,0.421052631578947,2.30263157894737,128,105,"CGY",0.47,0.49,2.3,2.29,2.3,2.29,0.07,0.09,2.14,0.05,0.09,0,2.36,2.36,2.34,13.69,13.12,13.69,13.12,0.85,1.16,11.68,0.66,0.15,0.34,14.02,14.02,13.48,15.57,14.11,15.57,14.11,1.33,2.39,11.86,1.38,2.58,2.58,14.36,14.36,13.52,18.66,19.55,0,0.03,0.54,0.52,41,41,42,156,135,12.7,11.39,-1.88,6.52173913043478,46.7874231032126,"Very Lucky","Hot Shooter",1,0,1,0
8474151,"Ryan McDonagh","TBL","D","L",87,4,30,34,45,86,0.04651,NA,1217.954,996.96,1387,-31,50,-76,1340,-0.018,-66,-47,0.491,986,10,34,-70,970,-0.009,-60,-16,0.495,0.38,0.111,0.928,3,30,2,"McDonagh",0,22,0.3908,0,1,20242025,1,3,"TBL",0.0459770114942529,0.344827586206897,0.390804597701149,0.988505747126437,-47,-16,"TBL",0.69,0.55,0.73,0.73,0.73,0.73,0,0.13,0.6,0.02,0,0,0.75,0.75,0.75,16.81,16.71,16.81,16.71,0.27,0.79,15.75,0.35,0,0,17.15,17.15,17.04,7.67,7.25,7.67,7.25,1.6,1.64,4.43,1.16,1.77,1.77,7.06,7.06,6.88,18.46,15.1,0.13,0,0.63,0.63,0,0,0,148,87,3.27,16.08,9.14,5.47945205479452,68.6683006535948,"Very Lucky","Hot Shooter",1,0,1,0
8474157,"Max Pacioretty","TOR","L","L",48,8,13,21,-1,84,0.09523,0.54545,800.9375,718.97,644,-14,3,-56,575,-0.016,-58,-69,0.471,460,15,-6,-34,433,-0.015,-36,-27,0.484,0.502,0.092,0.92,7,20,2,"Pacioretty",0,20,0.4375,1,1,20242025,0,0,"TOR",0.166666666666667,0.270833333333333,0.4375,1.75,-69,-27,"TOR",0.35,0.57,0.63,0.52,0.63,0.52,0,0.17,0.46,0.03,0,0,0.66,0.66,0.53,2.24,2.1,2.24,2.1,0.1,0.31,1.83,0.12,0,0,2.35,2.35,2.18,4.11,4.04,4.11,4.04,0.39,0.21,3.52,0.22,0,0,4.33,4.33,4.25,5.35,4.11,0,0,0.52,0.5,0,0,0,34,32,7.37,1.61,-1.87,12.6984126984127,35.2755905511811,"Very Lucky","Hot Shooter",1,0,1,0
8474166,"Alec Martinez","CHI","D","L",44,5,7,12,-15,38,0.13157,NA,1123.7045,985,835,-129,-23,-150,600,-0.022,-83,-235,0.418,621,-82,-38,-129,422,-0.029,-79,-199,0.404,0.5,0.1,0.906,5,10,0,"Martinez",0,8,0.27272,0,2,20242025,0,0,"CHI",0.113636363636364,0.159090909090909,0.272727272727273,0.863636363636364,-235,-199,"CHI",0.23,0.48,0.11,0.11,0.11,0.11,0.11,0,0,0.05,0,0,0.16,0.16,0.16,1.38,1.29,1.38,1.29,0.2,0.33,0.85,0.18,0.18,0.18,1.38,1.38,1.32,4.62,4.3,4.62,4.3,0.27,0.54,3.81,0.29,0.53,0.53,4.38,4.38,4.26,5.03,5.41,0,0,0.54,0.52,0,0,0,43,37,4.89,1.27,-3.24,45.4545454545455,23,"Very Lucky","Hot Shooter",1,0,1,0
8474189,"Lars Eller","WSH","C","L",9,0,1,1,-1,3,0,0.50704,645,602.77,101,-28,-10,-17,61,-0.033,-2,-40,0.376,71,-16,-8,-7,46,-0.059,-1,-25,0.393,0.32,0.033,0.954,0,1,0,"Eller",0,2,0.11111,0,0,20242025,0,0,"WSH",0,0.111111111111111,0.111111111111111,0.333333333333333,-40,-25,"WSH",0.54,0.55,0.66,0.66,0.66,0.66,0.04,0,0.62,0.01,0,0,0.67,0.67,0.67,5.92,5.79,5.92,5.79,0.18,0.09,5.65,0.18,0.28,0.28,5.83,5.83,5.77,4.98,3.51,4.98,3.51,0.74,2.33,1.9,0.79,1.13,1.13,4.63,4.63,3.34,18.62,14.95,0.01,0,0.49,0.48,11,11,18,142,145,-0.66,5.26,0.94,0,54.3119266055046,"Normal","Cold Shooter",0,1,0,0
8474563,"Drew Doughty","LAK","D","R",36,5,16,21,2,56,0.08928,NA,1478.8611,1167.44,738,-30,-4,-44,709,-0.04,5,-29,0.489,535,-25,-10,-25,502,-0.053,2,-33,0.484,0.489,0.096,0.927,3,13,1,"Doughty",0,26,0.58333,1,7,20242025,1,1,"LAK",0.138888888888889,0.444444444444444,0.583333333333333,1.55555555555556,-29,-33,"LAK",0.48,0.62,1.39,1.37,1.39,1.37,0.18,0.4,0.82,0.18,0,0,1.57,1.57,1.55,6.64,6.36,6.64,6.36,0.83,1.21,4.61,0.67,0.25,0.25,7.06,7.06,6.72,7.09,6.44,7.09,6.44,0.44,0.5,6.16,0.46,1.15,1.15,6.4,6.4,6.17,3.77,2.27,0,0,0.43,0.48,0,0,0,28,37,3.61,5.25,-0.45,3.59712230215827,48.3612527312454,"Very Lucky","Hot Shooter",1,0,1,0
8474564,"Steven Stamkos","NSH","C","R",82,27,26,53,-36,174,0.15517,0.49874,1079.9878,819.67,1154,-56,-7,-27,1071,-0.028,-20,-83,0.481,834,-23,-26,-26,765,-0.029,-20,-69,0.478,0.651,0.077,0.897,13,32,6,"Stamkos",1,48,0.64634,14,21,20242025,0,0,"NSH",0.329268292682927,0.317073170731707,0.646341463414634,2.1219512195122,-83,-69,"NSH",0.57,0.55,4.66,3.99,4.66,3.99,0.7,2.13,1.83,0.6,0.67,0.9,4.36,4.36,3.81,27.2,21.36,27.2,21.36,3.03,6.37,17.82,2.94,6.75,6.75,23.4,23.4,19.89,20.87,19.85,20.87,19.85,0.78,1.16,18.92,0.61,0,0,21.48,21.48,20.43,14.81,11.88,0.03,0.79,0.41,0.43,23,23,26,92,135,22.34,22.54,6.33,5.79399141630901,56.5841481173289,"Very Lucky","Hot Shooter",1,0,1,0
8474565,"Alex Pietrangelo","VGK","D","R",81,6,33,39,12,136,0.04411,NA,1348.8641,1105.54,1483,63,64,29,1613,0.003,3,130,0.52,1046,70,36,12,1170,0.009,18,124,0.527,0.563,0.084,0.896,6,35,1,"Pietrangelo",0,16,0.48148,0,2,20242025,0,2,"VGK",0.0740740740740741,0.407407407407407,0.481481481481481,1.67901234567901,130,124,"VGK",0.49,0.7,1.99,1.85,1.99,1.85,0.2,0.38,1.4,0.14,0.42,0,2.13,2.13,1.96,16.51,15.26,16.51,15.26,1.09,1.7,13.72,0.83,0.97,0.97,16.37,16.37,15.32,17.34,14.58,17.34,14.58,1.75,2.51,13.07,1.65,3.28,3.28,15.7,15.7,13.69,10.83,4.61,0.42,0,0.59,0.59,0,0,0,75,53,4.01,14.52,-0.829999999999998,3.01507537688442,48.7740029542097,"Very Lucky","Hot Shooter",1,0,1,0
8474567,"Zach Bogosian","MIN","D","R",87,4,13,17,-5,81,0.04938,NA,936.8045,815.16,1251,-116,-18,-97,1028,-0.034,-89,-223,0.451,906,-84,-19,-49,750,-0.037,-53,-156,0.452,0.419,0.077,0.915,4,16,0,"Bogosian",0,43,0.1954,0,0,20242025,0,1,"MIN",0.0459770114942529,0.149425287356322,0.195402298850575,0.931034482758621,-223,-156,"MIN",0.47,0.54,0.13,0.13,0.13,0.13,0.13,0,0,0.04,0,0,0.17,0.17,0.17,6.64,6.16,6.64,6.16,0.32,0,6.32,0.16,1.08,1.08,5.73,5.73,5.68,7.47,5.46,7.47,5.46,0.66,1.84,4.97,0.77,2.37,2.37,5.87,5.87,4.79,13.94,11.91,0,0,0.43,0.44,0,0,0,92,120,3.87,6.51,-0.83,30.7692307692308,47.0588235294118,"Very Lucky","Hot Shooter",1,0,1,0
8474568,"Luke Schenn","WPG","D","R",11,0,1,1,-8,11,0,NA,990.1818,843.36,144,1,2,-27,131,-0.054,-16,-13,0.476,100,6,-5,-12,96,-0.035,-5,-4,0.489,0.415,0.047,0.777,0,1,0,"Schenn",0,32,0.0909,0,0,20242025,0,0,"WPG",0,0.0909090909090909,0.0909090909090909,1,-13,-4,"WPG",0.49,0.57,0.02,0.02,0.02,0.02,0.02,0,0,0.01,0,0,0.03,0.03,0.03,2.83,2.56,2.83,2.56,0.18,0.17,2.48,0.17,0.51,0.9,2.1,2.1,2.08,2.91,2.46,2.91,2.46,0.68,0.52,1.71,0.47,0.21,0.21,3.16,3.16,2.79,16.28,12.22,0.03,0,0.55,0.53,0,0,0,116,95,-0.02,2.81,-0.0800000000000001,0,49.3031358885017,"Normal","Cold Shooter",0,1,0,0
8474574,"Tyler Myers","VAN","D","R",71,6,18,24,2,87,0.06896,NA,1247.507,1025.67,1212,-103,4,-60,1091,-0.035,-22,-121,0.473,834,-36,13,-40,773,-0.016,-38,-61,0.481,0.446,0.102,0.899,5,21,0,"Myers",0,74,0.33802,0,1,20242025,1,2,"VAN",0.0845070422535211,0.253521126760563,0.338028169014085,1.22535211267606,-121,-61,"VAN",0.62,0.4,1.25,1.22,1.25,1.22,0.06,0.18,1.01,0.06,0.41,0,1.32,1.32,1.29,11.8,11.29,11.8,11.29,0.78,0.64,10.38,0.43,0.93,1.05,11.18,11.18,10.74,7.26,6.72,7.26,6.72,1.3,0.84,5.12,0.84,1.17,1.17,6.94,6.94,6.57,13.41,20.23,0.02,0.55,0.49,0.43,0,0,0,130,138,4.75,10.55,4.54,4.8,61.909758656873,"Very Lucky","Hot Shooter",1,0,1,0
8474578,"Erik Karlsson","PIT","D","R",82,11,42,53,-24,191,0.05759,NA,1394.1463,1131.76,1570,-20,87,94,1671,0.015,34,101,0.515,1160,-14,13,40,1186,0.011,27,26,0.505,0.555,0.098,0.894,9,38,1,"Karlsson",1,20,0.64634,2,15,20242025,0,0,"PIT",0.134146341463415,0.51219512195122,0.646341463414634,2.32926829268293,101,26,"PIT",0.35,0.47,0.71,0.58,0.71,0.58,0.44,0.27,0,0.24,0.35,0,0.95,0.95,0.78,13.04,11.43,13.04,11.43,1.93,3.74,7.37,1.8,3.4,3.4,11.44,11.44,10.62,24.23,23.09,24.23,23.09,1.28,1.46,21.49,0.9,2.16,2.16,22.96,22.96,22.17,8.29,9.28,0.05,0,0.29,0.3,0,0,0,46,114,10.29,12.33,-11.19,15.4929577464789,34.9879259458009,"Very Lucky","Hot Shooter",1,0,1,0
8474586,"Jordan Eberle","SEA","R","R",42,9,17,26,0,66,0.13636,0.38888,975.7857,771.4,565,-27,-44,-38,496,-0.031,2,-69,0.467,397,-12,-45,-12,352,-0.031,12,-45,0.469,0.45,0.107,0.892,8,21,1,"Eberle",1,14,0.61904,1,5,20242025,0,0,"SEA",0.214285714285714,0.404761904761905,0.619047619047619,1.57142857142857,-69,-45,"SEA",0.5,0.41,1.1,0.73,1.1,0.73,0.23,0.38,0.49,0.17,0.5,0.49,0.77,0.77,0.7,7.28,6.51,7.28,6.51,1.04,1.82,4.42,0.78,2.01,2.01,6.04,6.04,5.64,7.28,7.21,7.28,7.21,0.33,0.37,6.57,0.29,0.36,0.36,7.2,7.2,7.16,8.23,11.73,0,0,0.43,0.43,1,1,0,63,84,7.9,6.18,0,8.18181818181818,50,"Very Lucky","Hot Shooter",1,0,1,0
8474590,"John Carlson","WSH","D","R",89,6,48,54,20,180,0.03333,NA,1418.4831,980.1,1413,15,-3,94,1492,0.032,67,79,0.513,972,56,5,115,1103,0.04,70,131,0.531,0.517,0.096,0.904,4,38,1,"Carlson",0,24,0.60674,2,16,20242025,0,0,"WSH",0.0674157303370786,0.539325842696629,0.606741573033708,2.02247191011236,79,131,"WSH",0.56,0.5,1.9,1.34,1.9,1.34,0.61,0.36,0.94,0.33,0.1,0.1,2.13,2.13,1.54,27.95,25.59,27.95,25.59,2.9,2.23,22.82,1.77,1.12,1.12,28.59,28.59,26.2,21.53,18.99,21.53,18.99,2.34,3.59,15.6,1.84,2.35,2.35,21.01,21.01,18.8,8.65,8.72,0.27,0,0.38,0.4,0,0,0,70,116,4.1,26.05,6.42,3.15789473684211,56.4874696847211,"Very Lucky","Hot Shooter",1,0,1,0
8474600,"Roman Josi","NSH","D","L",53,9,29,38,-26,150,0.06,NA,1501.9433,1110.96,938,35,105,46,1091,0.053,13,153,0.537,683,40,41,38,785,0.06,21,102,0.534,0.671,0.072,0.888,7,21,1,"Josi",0,18,0.71698,2,17,20242025,0,0,"NSH",0.169811320754717,0.547169811320755,0.716981132075472,2.83018867924528,153,102,"NSH",0.55,0.62,4.92,4.27,4.92,4.27,1.01,0.82,3.11,0.63,0.56,0.86,4.69,4.69,4.17,24.6,20.32,24.6,20.32,2.69,4.83,17.08,2.5,4.54,4.54,22.56,22.56,19.6,19.75,18.23,19.75,18.23,1.07,2.08,16.61,0.95,0.48,0.48,20.22,20.22,18.89,8.16,4.94,0.14,0,0.42,0.44,0,0,0,43,59,4.08,19.68,4.85,1.82926829268293,55.467869222097,"Very Lucky","Hot Shooter",1,0,1,0
8474612,"Travis Hamonic","OTT","D","R",59,1,6,7,-16,72,0.01388,NA,1024.0169,901.52,957,-42,17,-55,844,-0.042,-88,-113,0.468,666,-13,8,-24,610,-0.041,-51,-56,0.478,0.437,0.045,0.911,1,7,0,"Hamonic",0,19,0.11864,0,0,20242025,0,0,"OTT",0.0169491525423729,0.101694915254237,0.11864406779661,1.22033898305085,-113,-56,"OTT",0.53,0.48,0.07,0.07,0.07,0.07,0.07,0,0,0.02,0.47,0,0.09,0.09,0.09,3.21,3.01,3.21,3.01,0.19,0.09,2.93,0.12,0.47,0.47,2.86,2.86,2.69,2.88,2.76,2.88,2.76,1.04,1.06,0.78,0.54,0.79,0.79,2.63,2.63,2.59,10.89,11.76,0.1,0,0.52,0.51,0,0,0,99,93,0.93,3.14,0.33,14.2857142857143,52.7093596059113,"Normal","Hot Shooter",1,0,0,0
8474641,"Adam Henrique","EDM","C","L",103,16,18,34,6,139,0.1151,0.54666,879.1165,710.23,1256,-97,-23,-98,1067,-0.093,-69,-189,0.459,830,-24,-30,-75,740,-0.083,-36,-90,0.471,0.42,0.083,0.922,13,27,4,"Henrique",0,20,0.33009,2,6,20242025,1,1,"EDM",0.155339805825243,0.174757281553398,0.330097087378641,1.3495145631068,-189,-90,"EDM",0.56,0.61,0.71,0.39,0.71,0.39,0.07,0.18,0.46,0.06,0,0.46,0.32,0.32,0.3,7.72,7.22,7.72,7.22,0.65,0.7,6.37,0.44,1.34,1.34,6.82,6.82,6.73,6.14,5.72,6.14,5.72,0.78,0.89,4.47,0.62,0.43,0.43,6.33,6.33,5.93,20.5,13.33,0,0,0.55,0.57,22,22,22,154,126,15.29,7.01,1.58,22.5352112676056,55.6998556998557,"Very Lucky","Hot Shooter",1,0,1,0
8474673,"TJ Brodie","CHI","D","L",54,2,8,10,-18,23,0.08695,NA,937.9444,897.31,804,-77,17,-87,693,0.019,-51,-111,0.462,598,-67,-7,-83,479,0.003,-45,-119,0.444,0.479,0.073,0.896,2,10,0,"Brodie",0,18,0.18518,0,0,20242025,0,0,"CHI",0.037037037037037,0.148148148148148,0.185185185185185,0.425925925925926,-111,-119,"CHI",0.09,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0,0,0.01,0,0,0.07,0.07,0.07,0.54,0.51,0.54,0.51,0.12,0.2,0.22,0.08,0.29,0.29,0.33,0.33,0.33,7.01,6.31,0,0.04,0.52,0.51,0,0,0,55,51,NA,NA,-0.49,NA,8.47457627118644,"No Data","No Data",NA,NA,NA,NA
8474679,"Gustav Nyquist","MIN","R","L",6,0,0,0,0,2,0,0.5,669,608.66,71,-22,-2,-5,47,-0.041,0,-24,0.398,48,-19,-3,-1,29,-0.071,3,-19,0.376,0.307,0.058,0.965,0,0,0,"Nyquist",0,0,0,0,0,20242025,0,0,"MIN",0,0,0,0.333333333333333,-24,-19,"MIN",0.57,0.55,5.21,4.84,5.21,4.84,0.18,0.79,4.24,0.31,0.47,0.97,4.55,4.55,4.34,23.72,20.22,23.72,20.22,2.4,3.69,17.63,2.04,3.91,3.91,21.85,21.85,19.16,18.17,16.77,18.17,16.77,0.7,1.63,15.84,0.72,0.87,0.87,18.02,18.02,16.89,16.05,13.14,0.05,0.16,0.46,0.46,1,1,0,122,143,-5.21,18.51,5.55,0,56.624492719026,"Very Unlucky","Cold Shooter",0,1,0,1
8474709,"Matt Martin","NYI","L","L",32,0,2,2,-5,17,0,0.53333,512.9375,507.03,272,-59,-5,-67,176,-0.098,-32,-96,0.392,187,-39,4,-41,133,-0.077,-19,-54,0.415,0.506,0.058,0.92,0,2,0,"Martin",0,10,0.0625,0,0,20242025,0,0,"NYI",0,0.0625,0.0625,0.53125,-96,-54,"NYI",0.01,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.02,0,0,0.03,0.03,0.03,0.79,0.78,0.79,0.78,0.06,0.08,0.65,0.04,0,0,0.82,0.82,0.81,1.44,3.6,0,0,0.48,0.48,0,0,0,22,24,NA,NA,-0.78,NA,1.25,"No Data","No Data",NA,NA,NA,NA
8474715,"Cam Atkinson","TBL","R","R",39,4,5,9,-4,47,0.0851,0.33333,539.5641,491.64,328,-43,2,-59,257,-0.059,-30,-71,0.439,240,-26,-1,-40,194,-0.045,-19,-46,0.447,0.512,0.093,0.902,3,8,0,"Atkinson",0,11,0.23076,1,1,20242025,0,0,"TBL",0.102564102564103,0.128205128205128,0.230769230769231,1.20512820512821,-71,-46,"TBL",0.36,0.64,0.38,0.35,0.38,0.35,0,0.38,0,0.06,0,0,0.44,0.44,0.41,0.88,0.79,0.88,0.79,0.23,0.65,0,0.19,0,0,1.07,1.07,0.95,1.53,1.53,1.53,1.53,0,0,1.53,0.05,0,0,1.58,1.58,1.58,1.02,0.58,0,0,0.73,0.74,0,0,0,22,8,3.62,0.5,-0.65,10.5263157894737,36.5145228215768,"Very Lucky","Hot Shooter",1,0,1,0
